date,series_id,value,unit,frequency,release_version
2009-03-08,obm_spent_value_lt155d_btc_daily,1550,BTC,daily,OBM v0.1.0
2009-03-09,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-10,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-11,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-12,obm_spent_value_lt155d_btc_daily,150,BTC,daily,OBM v0.1.0
2009-03-13,obm_spent_value_lt155d_btc_daily,750,BTC,daily,OBM v0.1.0
2009-03-14,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-15,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-16,obm_spent_value_lt155d_btc_daily,2400,BTC,daily,OBM v0.1.0
2009-03-17,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-18,obm_spent_value_lt155d_btc_daily,700,BTC,daily,OBM v0.1.0
2009-03-19,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-20,obm_spent_value_lt155d_btc_daily,600,BTC,daily,OBM v0.1.0
2009-03-21,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-22,obm_spent_value_lt155d_btc_daily,550,BTC,daily,OBM v0.1.0
2009-03-23,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-24,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-25,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-26,obm_spent_value_lt155d_btc_daily,1400,BTC,daily,OBM v0.1.0
2009-03-27,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-28,obm_spent_value_lt155d_btc_daily,1000,BTC,daily,OBM v0.1.0
2009-03-29,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-30,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-03-31,obm_spent_value_lt155d_btc_daily,1600,BTC,daily,OBM v0.1.0
2009-04-01,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-02,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-03,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-04,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-05,obm_spent_value_lt155d_btc_daily,850,BTC,daily,OBM v0.1.0
2009-04-06,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-07,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-08,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-09,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-10,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-11,obm_spent_value_lt155d_btc_daily,350,BTC,daily,OBM v0.1.0
2009-04-12,obm_spent_value_lt155d_btc_daily,950,BTC,daily,OBM v0.1.0
2009-04-13,obm_spent_value_lt155d_btc_daily,50,BTC,daily,OBM v0.1.0
2009-04-14,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-15,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-16,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-17,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-18,obm_spent_value_lt155d_btc_daily,182.51,BTC,daily,OBM v0.1.0
2009-04-19,obm_spent_value_lt155d_btc_daily,400,BTC,daily,OBM v0.1.0
2009-04-20,obm_spent_value_lt155d_btc_daily,5750,BTC,daily,OBM v0.1.0
2009-04-21,obm_spent_value_lt155d_btc_daily,50,BTC,daily,OBM v0.1.0
2009-04-22,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-23,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-24,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-25,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-26,obm_spent_value_lt155d_btc_daily,750,BTC,daily,OBM v0.1.0
2009-04-27,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-28,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-04-29,obm_spent_value_lt155d_btc_daily,1000,BTC,daily,OBM v0.1.0
2009-04-30,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-01,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-02,obm_spent_value_lt155d_btc_daily,749.94,BTC,daily,OBM v0.1.0
2009-05-03,obm_spent_value_lt155d_btc_daily,110,BTC,daily,OBM v0.1.0
2009-05-04,obm_spent_value_lt155d_btc_daily,1500,BTC,daily,OBM v0.1.0
2009-05-05,obm_spent_value_lt155d_btc_daily,500,BTC,daily,OBM v0.1.0
2009-05-06,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-07,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-08,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-09,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-10,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-11,obm_spent_value_lt155d_btc_daily,100,BTC,daily,OBM v0.1.0
2009-05-12,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-13,obm_spent_value_lt155d_btc_daily,150.01,BTC,daily,OBM v0.1.0
2009-05-14,obm_spent_value_lt155d_btc_daily,199.99,BTC,daily,OBM v0.1.0
2009-05-15,obm_spent_value_lt155d_btc_daily,500,BTC,daily,OBM v0.1.0
2009-05-16,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-17,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-18,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-19,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-20,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-21,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-22,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-23,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-24,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-25,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-26,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-27,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-28,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-29,obm_spent_value_lt155d_btc_daily,3000,BTC,daily,OBM v0.1.0
2009-05-30,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-05-31,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-01,obm_spent_value_lt155d_btc_daily,50,BTC,daily,OBM v0.1.0
2009-06-02,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-03,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-04,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-05,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-06,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-07,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-08,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-09,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-10,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-11,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-12,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-13,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-14,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-15,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-16,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-17,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-18,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-19,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-20,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-21,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-22,obm_spent_value_lt155d_btc_daily,3000,BTC,daily,OBM v0.1.0
2009-06-23,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-24,obm_spent_value_lt155d_btc_daily,148.98,BTC,daily,OBM v0.1.0
2009-06-25,obm_spent_value_lt155d_btc_daily,1000,BTC,daily,OBM v0.1.0
2009-06-26,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-27,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-06-28,obm_spent_value_lt155d_btc_daily,50,BTC,daily,OBM v0.1.0
2009-06-29,obm_spent_value_lt155d_btc_daily,50,BTC,daily,OBM v0.1.0
2009-06-30,obm_spent_value_lt155d_btc_daily,95,BTC,daily,OBM v0.1.0
2009-07-01,obm_spent_value_lt155d_btc_daily,100,BTC,daily,OBM v0.1.0
2009-07-02,obm_spent_value_lt155d_btc_daily,50,BTC,daily,OBM v0.1.0
2009-07-03,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-04,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-05,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-06,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-07,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-08,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-09,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-10,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-11,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-12,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-13,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-14,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-15,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-16,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-17,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-18,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-19,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-20,obm_spent_value_lt155d_btc_daily,6049.67,BTC,daily,OBM v0.1.0
2009-07-21,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-22,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-23,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-24,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-25,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-26,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-27,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-28,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-07-29,obm_spent_value_lt155d_btc_daily,100,BTC,daily,OBM v0.1.0
2009-07-30,obm_spent_value_lt155d_btc_daily,50,BTC,daily,OBM v0.1.0
2009-07-31,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-01,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-02,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-03,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-04,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-05,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-06,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-07,obm_spent_value_lt155d_btc_daily,5549.53,BTC,daily,OBM v0.1.0
2009-08-08,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-09,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-10,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-11,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-12,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-13,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-14,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-15,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-16,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-17,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-18,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-19,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-20,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-21,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-22,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-23,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-24,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-25,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-26,obm_spent_value_lt155d_btc_daily,2348.06,BTC,daily,OBM v0.1.0
2009-08-27,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-28,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-29,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-08-30,obm_spent_value_lt155d_btc_daily,50,BTC,daily,OBM v0.1.0
2009-08-31,obm_spent_value_lt155d_btc_daily,300,BTC,daily,OBM v0.1.0
2009-09-01,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-02,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-03,obm_spent_value_lt155d_btc_daily,700,BTC,daily,OBM v0.1.0
2009-09-04,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-05,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-06,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-07,obm_spent_value_lt155d_btc_daily,650,BTC,daily,OBM v0.1.0
2009-09-08,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-09,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-10,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-11,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-12,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-13,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-14,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-15,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-16,obm_spent_value_lt155d_btc_daily,1,BTC,daily,OBM v0.1.0
2009-09-17,obm_spent_value_lt155d_btc_daily,5050,BTC,daily,OBM v0.1.0
2009-09-18,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-19,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-20,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-21,obm_spent_value_lt155d_btc_daily,400,BTC,daily,OBM v0.1.0
2009-09-22,obm_spent_value_lt155d_btc_daily,2000,BTC,daily,OBM v0.1.0
2009-09-23,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-24,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-25,obm_spent_value_lt155d_btc_daily,1300,BTC,daily,OBM v0.1.0
2009-09-26,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-27,obm_spent_value_lt155d_btc_daily,800,BTC,daily,OBM v0.1.0
2009-09-28,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-09-29,obm_spent_value_lt155d_btc_daily,2150,BTC,daily,OBM v0.1.0
2009-09-30,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-01,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-02,obm_spent_value_lt155d_btc_daily,500,BTC,daily,OBM v0.1.0
2009-10-03,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-04,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-05,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-06,obm_spent_value_lt155d_btc_daily,900,BTC,daily,OBM v0.1.0
2009-10-07,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-08,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-09,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-10,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-11,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-12,obm_spent_value_lt155d_btc_daily,4600,BTC,daily,OBM v0.1.0
2009-10-13,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-14,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-15,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-16,obm_spent_value_lt155d_btc_daily,9700,BTC,daily,OBM v0.1.0
2009-10-17,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-18,obm_spent_value_lt155d_btc_daily,350,BTC,daily,OBM v0.1.0
2009-10-19,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-20,obm_spent_value_lt155d_btc_daily,5049.88,BTC,daily,OBM v0.1.0
2009-10-21,obm_spent_value_lt155d_btc_daily,899.76,BTC,daily,OBM v0.1.0
2009-10-22,obm_spent_value_lt155d_btc_daily,11950,BTC,daily,OBM v0.1.0
2009-10-23,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-24,obm_spent_value_lt155d_btc_daily,12250,BTC,daily,OBM v0.1.0
2009-10-25,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-26,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-27,obm_spent_value_lt155d_btc_daily,13000,BTC,daily,OBM v0.1.0
2009-10-28,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-29,obm_spent_value_lt155d_btc_daily,2050,BTC,daily,OBM v0.1.0
2009-10-30,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-10-31,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-11-01,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-11-02,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-11-03,obm_spent_value_lt155d_btc_daily,0,BTC,daily,OBM v0.1.0
2009-11-04,obm_spent_value_lt155d_btc_daily,15500,BTC,daily,OBM v0.1.0
